job_id,scene_id,panel,domain,condition,profile,system_prompt_path,image_variant,image_path,image_sha256,cost_level,x_efficiency,y_efficiency,efficiency_penalty_percent,task_prompt_path,task_prompt_sha256,system_prompt_sha256,repetition,v5_job_id,robustness_variant,v5_profile,v5_system_prompt_path,v5_task_prompt_path,designated_organization,designated_output_key,source_v4_job_id
v4_0710,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0551,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0710
v4_0711,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0552,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0711
v4_0727,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0553,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0727
v4_0728,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0554,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0728
v4_0729,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0555,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0729
v4_0745,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0556,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0745
v4_0746,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0557,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0746
v4_0747,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0558,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0747
v4_0763,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0559,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0763
v4_0764,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0560,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0764
v4_0765,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0561,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0765
v4_0781,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0562,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0781
v4_0782,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0563,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0782
v4_0783,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0564,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0783
v4_0799,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0565,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0799
v4_0800,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0566,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0800
v4_0801,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0567,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0801
v4_0817,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0568,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0817
v4_0818,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0569,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0818
v4_0819,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0570,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0819
v4_0835,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0571,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0835
v4_0836,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0572,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0836
v4_0837,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0573,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0837
v4_0853,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0574,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0853
v4_0854,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0575,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0854
v4_0855,heldout_08,v3_heldout_fixed_panel,wildlife_station,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0576,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0855
v4_0871,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0577,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0871
v4_0872,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0578,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0872
v4_0873,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0579,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0873
v4_0889,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0580,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0889
v4_0890,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0581,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0890
v4_0891,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0582,P2,neutral,experiments/v5_robustness/prompts/P2/system_neutral.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0891
v4_0907,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0583,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0907
v4_0908,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0584,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0908
v4_0909,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0585,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0909
v4_0925,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0586,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0925
v4_0926,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0587,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0926
v4_0927,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0588,P2,cue_bound,experiments/v5_robustness/prompts/P2/system_cue_bound.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0927
v4_0943,heldout_09,v3_heldout_fixed_panel,disaster_logistics,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0589,P2,generalized,experiments/v5_robustness/prompts/P2/system_generalized.txt,experiments/v5_robustness/prompts/P2/task_costly.txt,Y,y,v4_0943
