job_id,scene_id,panel,domain,condition,profile,system_prompt_path,image_variant,image_path,image_sha256,cost_level,x_efficiency,y_efficiency,efficiency_penalty_percent,task_prompt_path,task_prompt_sha256,system_prompt_sha256,repetition
v4_0621,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0622,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0623,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0624,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0625,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0626,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0627,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0628,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0629,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0630,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0631,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0632,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0633,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0634,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0635,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0636,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0637,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0638,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0639,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0640,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0641,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0642,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0643,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0644,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0645,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0646,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1
v4_0647,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2
v4_0648,heldout_06,v3_heldout_fixed_panel,community_classroom,target_subtle,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3
v4_0649,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0650,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0651,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0652,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0653,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0654,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0655,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0656,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0657,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0658,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0659,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0660,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,4,0.60,1.00,40,experiments/v4_cost_response/prompts/task_cost_x_0_60.txt,c4383464aa0dcd87bbdde9805d16ebb62f34138d5e5c8e766df5e1e54bd364fc,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0661,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0662,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0663,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,5,0.40,1.00,60,experiments/v4_cost_response/prompts/task_cost_x_0_40.txt,8e511232f2cbdb594aca695fd454e2ab5f7db1d67270eb423955a54a3cd72a35,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0664,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0665,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0666,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,6,0.20,1.00,80,experiments/v4_cost_response/prompts/task_cost_x_0_20.txt,7f2c7928bd3aaf6a823dcf8a20abf9a85594f9dd1c2315fdb49afb4e4e0fd3c9,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0667,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0668,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0669,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,1,1.00,1.00,0,experiments/v4_cost_response/prompts/task_cost_x_1_00.txt,9f584e2e66b5b3398c1762ac796eafb3d694e6ce3f38b0e9fd6f7beca68bbfb4,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
v4_0670,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1
v4_0671,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2
v4_0672,heldout_07,v3_heldout_fixed_panel,water_lab,target_subtle,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,2,0.90,1.00,10,experiments/v4_cost_response/prompts/task_cost_x_0_90.txt,d69f9b3ee8b773d610de03b562c8f8e9b0c890463da010271c89e0f86dde4fad,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3
