step4_job_id,execution_order,source_v5_job_id,source_v4_job_id,panel,scene_id,domain,condition,profile,image_variant,image_path,image_sha256,system_prompt_path,system_prompt_sha256,task_prompt_path,task_prompt_sha256,repetition,designated_organization,designated_output_key,x_efficiency,y_efficiency,efficiency_penalty_percent,provider,model_id,temperature,candidate_count,reasoning_effort,response_mode,execution_seed
CM_0090,84,V5_0090,v4_0531,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,generalized,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0039,85,V5_0039,v4_0225,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,neutral,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0072,86,V5_0072,v4_0423,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,generalized,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0135,87,V5_0135,v4_0801,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,cue_bound,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0092,88,V5_0092,v4_0548,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,neutral,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0052,89,V5_0052,v4_0313,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,generalized,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0196,90,V5_0196,v4_1177,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,generalized,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0022,91,V5_0022,v4_0133,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,neutral,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0192,92,V5_0192,v4_1143,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,cue_bound,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0044,93,V5_0044,v4_0260,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,cue_bound,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0156,94,V5_0156,v4_0927,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0064,95,V5_0064,v4_0385,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,cue_bound,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0212,96,V5_0212,v4_1268,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,generalized,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0060,97,V5_0060,v4_0351,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,neutral,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0194,98,V5_0194,v4_1160,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,generalized,clean,data/images/heldout/clean/heldout_11_clean.jpg,9f82365e694fb5376b018e23ac79b8e48bb4faf70da41b3164145c8ac50f67f5,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0181,99,V5_0181,v4_1087,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,neutral,clean,data/images/heldout/clean/heldout_11_clean.jpg,9f82365e694fb5376b018e23ac79b8e48bb4faf70da41b3164145c8ac50f67f5,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0127,100,V5_0127,v4_0763,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,neutral,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0163,101,V5_0163,v4_0979,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,neutral,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0047,102,V5_0047,v4_0278,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,cue_bound,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0136,103,V5_0136,v4_0817,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0214,104,V5_0214,v4_1285,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,generalized,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0013,105,V5_0013,v4_0079,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,generalized,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0102,106,V5_0102,v4_0603,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0204,107,V5_0204,v4_1215,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,neutral,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0178,108,V5_0178,v4_1069,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,generalized,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0078,109,V5_0078,v4_0459,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,neutral,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0036,110,V5_0036,v4_0207,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,generalized,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0174,111,V5_0174,v4_1035,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,cue_bound,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0183,112,V5_0183,v4_1089,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,neutral,clean,data/images/heldout/clean/heldout_11_clean.jpg,9f82365e694fb5376b018e23ac79b8e48bb4faf70da41b3164145c8ac50f67f5,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0203,113,V5_0203,v4_1214,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,neutral,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0144,114,V5_0144,v4_0855,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,generalized,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0050,115,V5_0050,v4_0296,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,generalized,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0085,116,V5_0085,v4_0511,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,generalized,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0099,117,V5_0099,v4_0585,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,cue_bound,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0120,118,V5_0120,v4_0711,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0025,119,V5_0025,v4_0151,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,cue_bound,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0197,120,V5_0197,v4_1178,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,generalized,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0055,121,V5_0055,v4_0331,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,neutral,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0179,122,V5_0179,v4_1070,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,generalized,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0017,123,V5_0017,v4_0098,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,generalized,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0146,124,V5_0146,v4_0872,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,neutral,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0030,125,V5_0030,v4_0171,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,cue_bound,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
